District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Kollam,Grama Panchayat,G02002,Kulasekharapuram,15,ADINADU SOUTH,ഇര്‍ഷാദ് ബഷീർ,INC,UDF,786,2025
Kollam,Grama Panchayat,G02002,Kulasekharapuram,16,PUTHENCHANDHA,ഹരികുമാര്‍. ആര്‍.,CPI,LDF,746,2025
Kollam,Grama Panchayat,G02002,Kulasekharapuram,17,HEALTH CENTER,ജയകുമാരി ഹരിക്കുട്ടന്‍.,INC,UDF,556,2025
Kollam,Grama Panchayat,G02002,Kulasekharapuram,18,KOCHUMAMOODU,ശ്രുതി  മഹേഷ്,CPI(M),LDF,415,2025
Kollam,Grama Panchayat,G02002,Kulasekharapuram,19,SAKTHIKULANGARA,ഉഷ പാടത്ത്,BJP,NDA,561,2025
Kollam,Grama Panchayat,G02002,Kulasekharapuram,20,AYYANKOYICKAL,ലതികാ ദേവി,CPI(M),LDF,413,2025
Kollam,Grama Panchayat,G02002,Kulasekharapuram,21,SANGAPPURA MUKKU,ചിന്നു സുനില്‍.,INC,UDF,836,2025
Kollam,Grama Panchayat,G02002,Kulasekharapuram,22,KATTILKADAVU,രേഷ്മ എസ്,BJP,NDA,709,2025
Kollam,Grama Panchayat,G02002,Kulasekharapuram,23,KETTIDATHILKADAVU,ആർ.കരൺരാജ്,CPI,LDF,536,2025
Kollam,Grama Panchayat,G02002,Kulasekharapuram,24,THURAYILKADAVU,രജിത ഷാലി,RSP,UDF,566,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,1,ESTATE,എസ് ചന്ദ്രകുമാർ (രമേശ്),CPI,LDF,723,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,2,MADATHIKONAM,എ എസ് നിസ്സാം,INC,UDF,644,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,3,TOWN,ഷബിന അന്‍വർ,INC,UDF,490,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,4,E.S.M.COLONY,ബി സുനില്‍കുമാർ,KC,UDF,508,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,5,ROSEMALA,പ്രീത,INC,UDF,207,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,6,AMBATHEKKAR,റംസാന സജിൻ,INC,UDF,613,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,7,AMBALAM,അഞ്ജലി,CPI,LDF,395,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,8,DEPOT,അശ്വതി ആനന്ദ്,CPI(M),LDF,311,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,9,CHOZHIYAKODE,വിഷ്ണു ബി എസ്,CPI,LDF,431,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,10,KALLUVETTAMKUZHI,ഷീജാ റാഫി,CPI,LDF,442,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,11,DALY,ലിസി ജോബി,INC,UDF,294,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,12,MYLAMOODU,ഷെഫീക്ക് ചോഴിയക്കോട്,IND,OTH,523,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,13,KADAMANKODE,വിദ്യ വിജയൻ,INC,UDF,585,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,14,SAMNAGAR,സി സുബിലാഷ്​​ കുമാർ,INC,UDF,463,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,15,KULATHUPUZHA,കെ അനില്‍ കുമാർ,CPI,LDF,381,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,16,NELLIMOODU,എം സൈനബാബീവി,INC,UDF,496,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,17,THINGALKARIKKAM,സിസിലി ജോബ്,IND,OTH,383,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,18,EZHAM KULAM,ഷണ്‍മുഖന്‍ പിള്ള ജി,INC,UDF,423,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,19,PATHINONNAM MILE,അനിലാദേവി എസ്സ്,INC,UDF,521,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,20,CHANDANAKKAVU,സാബു എബ്രഹാം,INC,UDF,554,2025
Kollam,Grama Panchayat,G02026,Kulathupuzha,21,CHERUKARA,എൻ കലാദേവി,CPI,LDF,404,2025
Kollam,Grama Panchayat,G02065,Kummil,1,PULLUPANA,അബ്ദുല്‍ സലാം,INC,UDF,278,2025
Kollam,Grama Panchayat,G02065,Kummil,2,EYYAKKODU,അഭയ എസ്,CPI(M),LDF,352,2025
Kollam,Grama Panchayat,G02065,Kummil,3,MUKKUNNAM,ഷാനവാസ് മുക്കുന്നം,INC,UDF,416,2025
Kollam,Grama Panchayat,G02065,Kummil,4,ANAPPARA,അനില്‍കുമാർ,CPI(M),LDF,426,2025
Kollam,Grama Panchayat,G02065,Kummil,5,THRIKKANNAPURAM,അശ്വതി ഉത്തമൻ,INC,UDF,461,2025
Kollam,Grama Panchayat,G02065,Kummil,6,PANGALUKAD,സുജാറെജി,INC,UDF,318,2025
Kollam,Grama Panchayat,G02065,Kummil,7,DARPAKKADU,സുനില്‍കുമാർ,CPI(M),LDF,261,2025
Kollam,Grama Panchayat,G02065,Kummil,8,KONDODI,നസീല ബീഗം എസ്  എൻ (നസീലാ നസീർ),INC,UDF,504,2025
Kollam,Grama Panchayat,G02065,Kummil,9,MANKADU,സജീനാബീവി കെ എൽ,INC,UDF,529,2025
Kollam,Grama Panchayat,G02065,Kummil,10,KUMMIL NORTH,ജാസ്മിൻ താഹ,INC,UDF,507,2025
Kollam,Grama Panchayat,G02065,Kummil,11,KUMMIL,കുമ്മിൾ ഷമീർ,INC,UDF,647,2025
Kollam,Grama Panchayat,G02065,Kummil,12,THACHONAM,രജികുമാരി എൽ,CPI(M),LDF,360,2025
Kollam,Grama Panchayat,G02065,Kummil,13,MULLAKKARA,ദീപ കെ എസ്,CPI,LDF,515,2025
Kollam,Grama Panchayat,G02065,Kummil,14,VATTATHAMARA,കെ മധു,CPI(M),LDF,515,2025
Kollam,Grama Panchayat,G02065,Kummil,15,SAMBRAMAM,വിജി എസ് എസ്,CPI,LDF,399,2025
Kollam,Grama Panchayat,G02065,Kummil,16,PUTHUKKOD,എ എം ഇര്‍ഷാദ്,INC,UDF,699,2025
Kollam,Grama Panchayat,G02044,Kundara,1,MULAVANA,സരിനി അനിൽ,INC,UDF,431,2025
Kollam,Grama Panchayat,G02044,Kundara,2,KARIPPURAM,സതീഷ്​​കുമാര്‍ ഉണ്ണിത്താൻ . എസ്,INC,UDF,452,2025
Kollam,Grama Panchayat,G02044,Kundara,3,MUKKOODU,മഹിളാമണി.ടി,CPI,LDF,263,2025
Kollam,Grama Panchayat,G02044,Kundara,4,PALANIRAPPU,സുമംഗല,INC,UDF,290,2025
Kollam,Grama Panchayat,G02044,Kundara,5,PULIPRA,ഉഷ . കെ,INC,UDF,551,2025
Kollam,Grama Panchayat,G02044,Kundara,6,THANNIKKOD,ഐ.തോമസ്,CPI(M),LDF,367,2025
Kollam,Grama Panchayat,G02044,Kundara,7,KAKKOLIL,വിജയലക്ഷ്​മി.യു,BJP,NDA,278,2025
Kollam,Grama Panchayat,G02044,Kundara,8,THETTIKKUNNU,സുധാദേവി,INC,UDF,385,2025
Kollam,Grama Panchayat,G02044,Kundara,9,KUNDARA,വിനോദ് കുമാർ (ഓമനക്കുട്ടൻ),INC,UDF,465,2025
Kollam,Grama Panchayat,G02044,Kundara,10,ROADKADAVU,അജീഷ്  രാമചന്ദ്രൻ,CPI(M),LDF,360,2025
Kollam,Grama Panchayat,G02044,Kundara,11,KANJIRACODU,ജയലക്ഷ്മി,IND,OTH,332,2025
Kollam,Grama Panchayat,G02044,Kundara,12,M G D H S   WARD,തോമസ്.വി.പണിക്കർ,INC,UDF,506,2025
Kollam,Grama Panchayat,G02044,Kundara,13,KATTAKASSERI,ശ്രീകല,IND,OTH,371,2025
Kollam,Grama Panchayat,G02044,Kundara,14,PALLIKKAMUKKU,കീർത്തി രാധാകൃഷ്ണൻ,INC,UDF,319,2025
Kollam,Grama Panchayat,G02011,Kunnathur,1,EZHAMMILE,ദീപ. പി,CPI,LDF,300,2025
Kollam,Grama Panchayat,G02011,Kunnathur,2,MANAMPUZHA,ശ്രീദേവിയമ്മ,INC,UDF,339,2025
Kollam,Grama Panchayat,G02011,Kunnathur,3,NILACKAL,പി റ്റി അനുപമ,CPI,LDF,329,2025
Kollam,Grama Panchayat,G02011,Kunnathur,4,THALAYATTU,ആർ രജനി,CPI(M),LDF,374,2025
Kollam,Grama Panchayat,G02011,Kunnathur,5,THETTIMURI,അനിൽകുമാർ പി,INC,UDF,522,2025
Kollam,Grama Panchayat,G02011,Kunnathur,6,KEECHAPPALLY,എൽ രമണിയമ്മ,CPI(M),LDF,420,2025
Kollam,Grama Panchayat,G02011,Kunnathur,7,IVERKALA NADUVIL,ടി കെ പുഷ്പകുമാർ,BJP,NDA,415,2025
Kollam,Grama Panchayat,G02011,Kunnathur,8,PUTHANAMBALAM EAST,ബിപിന്‍ ആര്‍ ചന്ദ്രൻ (മോൻ കുട്ടൻ),BJP,NDA,385,2025
Kollam,Grama Panchayat,G02011,Kunnathur,9,PUTHANAMBALAM,ടി എ സുരേഷ്​​കുമാർ,INC,UDF,231,2025
Kollam,Grama Panchayat,G02011,Kunnathur,10,NATTISSERY,ഉമ്മന്‍മാത്യു,INC,UDF,395,2025
Kollam,Grama Panchayat,G02011,Kunnathur,11,PALLAM,അഞ്ചു എം സജി,INC,UDF,378,2025
Kollam,Grama Panchayat,G02011,Kunnathur,12,NEDIYAVILA,അനില,BJP,NDA,453,2025
Kollam,Grama Panchayat,G02011,Kunnathur,13,IVILA,അശ്വതി എസ്,CPI,LDF,292,2025
Kollam,Grama Panchayat,G02011,Kunnathur,14,ATTUKADAVU,വിപിന്‍കുമാര്‍.വി,CPI(M),LDF,349,2025
Kollam,Grama Panchayat,G02011,Kunnathur,15,THURUTHIKKARA EAST,രാജി എൻ,CPI(M),LDF,472,2025
Kollam,Grama Panchayat,G02011,Kunnathur,16,THURUTHIKKARA WEST,സുധാചന്ദ്രൻ,BJP,NDA,336,2025
Kollam,Grama Panchayat,G02011,Kunnathur,17,KUNNATHOOR WEST,ലിഷ എസ്,CPI(M),LDF,460,2025
Kollam,Grama Panchayat,G02011,Kunnathur,18,BHOOTHAKKUZHY,ശിവന്‍കുട്ടി .ജി,CPI(M),LDF,295,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,1,KIDAPRAM NORTH,വിനിത,CPI,LDF,155,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,2,KIDAPRAM SOUTH,തങ്കമണി,CPI(M),LDF,172,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,3,KANDRAMKANI,സരു ബിജു,CPI(M),LDF,218,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,4,NENMENI NORTH,ബി.അശോക്‌ കുമാർ,CPI,LDF,225,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,5,VILLIMANGALAM,സുദര്‍ശനന്‍ പി,CPI(M),LDF,219,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,6,NENMENI EAST,ഷിബു,INC,UDF,266,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,7,THOOMBUMMUKHAM,മായ നെപ്പോളിയൻ,CPI(M),LDF,277,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,8,NENMENI,കെ.രാധാകൃഷ്‌ണൻ,INC,UDF,216,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,9,NENMENI SOUTH,എ. വിനോഷ്,CPI,LDF,169,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,10,KANDRAMKANI SOUTH,ഉഷാ രാജേന്ദ്രൻ,CPI(M),LDF,210,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,11,PATTAMTHURUTHU EAST,സന്യ സുനിൽ,CPI(M),LDF,193,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,12,PEZHUMTHURUTHU,മണികണ്ഠൻ ഉത്തമൻ,INC,UDF,230,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,13,PATTAMTHURUTHU WEST,കവിത,INC,UDF,199,2025
Kollam,Grama Panchayat,G02047,Mandrothuruthu ,14,PERUNGALAM,ലീനാദേവദാസ്,INC,UDF,216,2025
Kollam,Grama Panchayat,G02053,Mayyanad,1,VAZHAPALLY,എം ഷൈല,CPI,LDF,540,2025
Kollam,Grama Panchayat,G02053,Mayyanad,2,UMAYANALLOOR  NORTH,മുംതാസ്,INC,UDF,683,2025
Kollam,Grama Panchayat,G02053,Mayyanad,3,UMAYNALLOOR EAST,അജീഷ കെട്ടിടത്തിൽ,IUML,UDF,899,2025
Kollam,Grama Panchayat,G02053,Mayyanad,4,KOTTIYAM,ശരണ്യ,RSP,UDF,788,2025
Kollam,Grama Panchayat,G02053,Mayyanad,5,PARAKKULAM,നസീറ,CPI(M),LDF,839,2025
Kollam,Grama Panchayat,G02053,Mayyanad,6,KOTTIYAM SOUTH,സോണി,CPI(M),LDF,525,2025
Kollam,Grama Panchayat,G02053,Mayyanad,7,NADUVILAKKARA,ജി സന്തോഷ് കുമാർ,CPI(M),LDF,565,2025
Kollam,Grama Panchayat,G02053,Mayyanad,8,PULLICHIRA,ഗ്ലാഡിസണ്‍ ജോര്‍ജ്,CPI(M),LDF,443,2025
Kollam,Grama Panchayat,G02053,Mayyanad,9,PULLICHIRA WEST,ഷേണു ജേക്കബ്,CPI(M),LDF,522,2025
Kollam,Grama Panchayat,G02053,Mayyanad,10,THEKKUMKARA EAST,അമീർ മട,INC,UDF,529,2025
Kollam,Grama Panchayat,G02053,Mayyanad,11,DHAVALAKUZHI,ഡി സ്റ്റാലിന്‍ കുമാർ,CPI(M),LDF,740,2025
Kollam,Grama Panchayat,G02053,Mayyanad,12,KAKKOTTUMOOLA,വിപിൻ ജോസ്,INC,UDF,542,2025
Kollam,Grama Panchayat,G02053,Mayyanad,13,MUKKAM EAST,ശ്രീജ,CPI(M),LDF,489,2025
Kollam,Grama Panchayat,G02053,Mayyanad,14,MUKKAM WEST,ലീനാ ലോറന്‍സ്,INC,UDF,713,2025
Kollam,Grama Panchayat,G02053,Mayyanad,15,MAYYANAD SOUTH,ആർ എസ് അബിൻ,INC,UDF,577,2025
Kollam,Grama Panchayat,G02053,Mayyanad,16,MAYYANAD WEST,ഡി ഷൈലജ,INC,UDF,560,2025
Kollam,Grama Panchayat,G02053,Mayyanad,17,MAYYANAD,സുനിത സുരേഷ്,INC,UDF,573,2025
Kollam,Grama Panchayat,G02053,Mayyanad,18,THEKKUMKARA WEST,ആതിര രഞ്ജു,INC,UDF,503,2025
Kollam,Grama Panchayat,G02053,Mayyanad,19,AAYIRAM THENGU,ഹസീന  സുധീർ,INC,UDF,479,2025
Kollam,Grama Panchayat,G02053,Mayyanad,20,KOOTTIKKADA,ഷെമീർ മയ്യനാട്,INC,UDF,893,2025
Kollam,Grama Panchayat,G02053,Mayyanad,21,VENPALAKKARA,ചിത്ര ടീച്ചർ,CPI,LDF,540,2025
Kollam,Grama Panchayat,G02053,Mayyanad,22,KIZHAKKEPADANILAM,ലിബിത എൽ,INC,UDF,702,2025
Kollam,Grama Panchayat,G02053,Mayyanad,23,PADANILAM,മുഹമ്മദ് റാഫി,INC,UDF,890,2025
Kollam,Grama Panchayat,G02053,Mayyanad,24,PINAYKKAL,നാസർ,INC,UDF,912,2025
Kollam,Grama Panchayat,G02016,Melila,1,IRINGOOR,എ .കൃഷ്ണന്‍കുട്ടി,INC,UDF,475,2025
Kollam,Grama Panchayat,G02016,Melila,2,CHENGAMANADU NORTH,അലക്‌സ് . കെ. മാത്യു,INC,UDF,480,2025
Kollam,Grama Panchayat,G02016,Melila,3,CHETHADI,എബി ഷാജി,KC(B),LDF,386,2025
Kollam,Grama Panchayat,G02016,Melila,4,MYLADUMPARA,റ്റി. അജിത് കുമാർ,INC,UDF,247,2025
Kollam,Grama Panchayat,G02016,Melila,5,MELILA WEST,അജിതകുമാരി,INC,UDF,465,2025
Kollam,Grama Panchayat,G02016,Melila,6,MELILA NORTH,അജിത്കുമാർ ബി,CPI,LDF,552,2025
Kollam,Grama Panchayat,G02016,Melila,7,MELILA EAST,ജ്യോതി,CPI(M),LDF,427,2025
Kollam,Grama Panchayat,G02016,Melila,8,MELILA SOUTH,പ്രസാദ്,INC,UDF,442,2025
Kollam,Grama Panchayat,G02016,Melila,9,VILLOOR,ലിബു തോമസ്,CPI(M),LDF,489,2025
Kollam,Grama Panchayat,G02016,Melila,10,NADUKKUNNU EAST,സജീന വിജയൻ,INC,UDF,401,2025
Kollam,Grama Panchayat,G02016,Melila,11,CHENGAMANADU SOUTH,അനില്‍. എസ് .ജോയി,INC,UDF,358,2025
Kollam,Grama Panchayat,G02016,Melila,12,NADUKKUNNU WEST,സുനി തോമസ്,INC,UDF,430,2025
Kollam,Grama Panchayat,G02016,Melila,13,PATTAMALA,പൊടിമോൾ ബിനു,INC,UDF,623,2025
Kollam,Grama Panchayat,G02016,Melila,14,IPPALLOOR,മിനി ഷീജോ,CPI(M),LDF,457,2025
Kollam,Grama Panchayat,G02016,Melila,15,KIZHAKKETHERUV,ആഷ്‌ലി പ്രിൻസ്,INC,UDF,585,2025
Kollam,Grama Panchayat,G02016,Melila,16,PALLIMUKKU,അമ്പിളി സുനിൽ,INC,UDF,469,2025
Kollam,Grama Panchayat,G02017,Mylom,1,ANTHAMON,അനികുമാരി,BJP,NDA,484,2025
Kollam,Grama Panchayat,G02017,Mylom,2,KALAYAPURAM,സാലമ്മ ടീച്ചർ,INC,UDF,421,2025
Kollam,Grama Panchayat,G02017,Mylom,3,THAMARAKKUDI,വിനോദ് (ബാലൻ),BJP,NDA,418,2025
Kollam,Grama Panchayat,G02017,Mylom,4,AKKAVILA,ദിവ്യ ചന്ദ്രശേഖർ,CPI(M),LDF,342,2025
Kollam,Grama Panchayat,G02017,Mylom,5,MYLOM,ആർ. മധു,CPI(M),LDF,530,2025
Kollam,Grama Panchayat,G02017,Mylom,6,MYLOM THEKKEKKARA,ഹരിജ. എച്ച്,INC,UDF,308,2025
Kollam,Grama Panchayat,G02017,Mylom,7,ITTIYAPARAMBU,ബിനു രാജൻ,INC,UDF,350,2025
Kollam,Grama Panchayat,G02017,Mylom,8,PULAMON,ബൈജു ജോൺ,INC,UDF,333,2025
Kollam,Grama Panchayat,G02017,Mylom,9,MUTTAMBALAM,ആര്യ വിഷ്ണു,CPI(M),LDF,408,2025
Kollam,Grama Panchayat,G02017,Mylom,10,PALLICKAL EAST,ഗിരിജാ മുരളീധരൻ,CPI(M),LDF,463,2025
Kollam,Grama Panchayat,G02017,Mylom,11,PALLICKAL,ജോഷി.ജെ.ഡാനിയേൽ,CPI(M),LDF,536,2025
Kollam,Grama Panchayat,G02017,Mylom,12,PALLICKAL WEST,കെ.വി.സന്തോഷ്ബാബു,BJP,NDA,737,2025
Kollam,Grama Panchayat,G02017,Mylom,13,KOTTATHALA,അജിത അശോകൻ,CPI,LDF,445,2025
Kollam,Grama Panchayat,G02017,Mylom,14,KOTTATHALA WEST,ഷൈനി അശോക്,CPI(M),LDF,354,2025
Kollam,Grama Panchayat,G02017,Mylom,15,MOOZHIKODU,എസ്. ശ്രീകുമാർ,IND,OTH,561,2025
Kollam,Grama Panchayat,G02017,Mylom,16,PERUMKULAM,പ്രവീണ. എസ്,CPI(M),LDF,458,2025
Kollam,Grama Panchayat,G02017,Mylom,17,PALLICKAL NORTH,രഞ്ജിത പ്രസാദ്,BJP,NDA,461,2025
Kollam,Grama Panchayat,G02017,Mylom,18,INCHAKKADU SOUTH,ബ്ലസ്സി സജി,CPI,LDF,349,2025
Kollam,Grama Panchayat,G02017,Mylom,19,INCHAKKADU,ജി. ഉണ്ണികൃഷ്ണൻ നായർ,CPI(M),LDF,755,2025
Kollam,Grama Panchayat,G02017,Mylom,20,INCHAKKADU EAST,രാജമ്മ,BJP,NDA,302,2025
Kollam,Grama Panchayat,G02017,Mylom,21,KALAYAPURAM WEST,ഷീബ അജോയ്,KC(B),LDF,382,2025
Kollam,Grama Panchayat,G02013,Mynagappally,1,VADAKKAN MYNAGAPPALLY (WEST),ഷെറീനാ സഞ്ജയ്,CPI,LDF,456,2025
Kollam,Grama Panchayat,G02013,Mynagappally,2,VADAKKAN MYNAGAPPALLY (EAST),ഫർഹാന നസീർ,INC,UDF,491,2025
Kollam,Grama Panchayat,G02013,Mynagappally,3,VADAKKAN MYNAGAPPALLY (SOUTH),അനിതകുമാരി,CPI,LDF,662,2025
Kollam,Grama Panchayat,G02013,Mynagappally,4,EDAVANASSERI WEST,റിയാസ്,SDPI,OTH,473,2025
Kollam,Grama Panchayat,G02013,Mynagappally,5,EDAVANASSERI EAST,ജോളി മാത്യു,CPI,LDF,440,2025
Kollam,Grama Panchayat,G02013,Mynagappally,6,EDAVANASSERI SOUTH,ശാന്തകുമാരി അമ്മ,IND,OTH,580,2025
Kollam,Grama Panchayat,G02013,Mynagappally,7,VENGA NORTH,ജോസ് മത്തായി,KC(M),LDF,552,2025
Kollam,Grama Panchayat,G02013,Mynagappally,8,VENGA,അബ്‌ദുൽ റഷീദ്,INC,UDF,665,2025
Kollam,Grama Panchayat,G02013,Mynagappally,9,VENGA EAST,കെ. രാധാകൃഷ്ണപിള്ള,CPI(M),LDF,386,2025
Kollam,Grama Panchayat,G02013,Mynagappally,10,VENGA CENTRAL,നിഷ സന്തോഷ്,INC,UDF,554,2025
Kollam,Grama Panchayat,G02013,Mynagappally,11,VENGA SOUTH,അഖിലാ ഭവനം സജീവ്,BJP,NDA,334,2025
Kollam,Grama Panchayat,G02013,Mynagappally,12,KOVOOR EAST,രജനി സുനിൽ,CPI,LDF,461,2025
Kollam,Grama Panchayat,G02013,Mynagappally,13,KOVOOR,എബി പാപ്പച്ചൻ,INC,UDF,568,2025
Kollam,Grama Panchayat,G02013,Mynagappally,14,KIZHAKKEKKARA SOUTH,പ്രദീഷ് കുമാർ,CPI(M),LDF,595,2025
Kollam,Grama Panchayat,G02013,Mynagappally,15,KIZHAKKEKKARA NORTH,മണി. പി,RJD,LDF,521,2025
Kollam,Grama Panchayat,G02013,Mynagappally,16,KADAPPA SOUTH,സിജു കോശി വൈദ്യൻ,INC,UDF,618,2025
Kollam,Grama Panchayat,G02013,Mynagappally,17,KADAPPA,വർഗ്ഗീസ് തരകൻ,INC,UDF,565,2025
Kollam,Grama Panchayat,G02013,Mynagappally,18,KADAPPA EAST,പി.കെ. ഗോപകുമാർ,CPI(M),LDF,574,2025
Kollam,Grama Panchayat,G02013,Mynagappally,19,MYNAGAPPALLY TOWN,സവിതാ ചന്ദ്രൻ,CPI(M),LDF,587,2025
Kollam,Grama Panchayat,G02013,Mynagappally,20,KADAPPA WEST,സന്ധ്യമധു,BJP,NDA,389,2025
Kollam,Grama Panchayat,G02013,Mynagappally,21,KADAPPA NORTH,സന്തോഷ്,PDP,OTH,488,2025
Kollam,Grama Panchayat,G02013,Mynagappally,22,THEKKAN MYNAGAPPALLY EAST,ജെ. റഹിയാനത്ത്,CPI,LDF,604,2025
Kollam,Grama Panchayat,G02013,Mynagappally,23,THEKKAN MYNAGAPPALLY WEST,കെ. പി. വേണുഗോപാൽ,CPI(M),LDF,637,2025
Kollam,Grama Panchayat,G02013,Mynagappally,24,THEKKAN  MYNAGAPPALLY,അമൃതാരതീശൻ,INC,UDF,561,2025
Kollam,Grama Panchayat,G02057,Nedumpana,1,PAZHANGALAM NORTH,കവിതാകുമാരി,CPI(M),LDF,671,2025
Kollam,Grama Panchayat,G02057,Nedumpana,2,NALLILA,ജേക്കബ് മാത്യു,INC,UDF,734,2025
Kollam,Grama Panchayat,G02057,Nedumpana,3,NALLILA EAST,വിഷ്ണുദാസ്,CPI(M),LDF,526,2025
Kollam,Grama Panchayat,G02057,Nedumpana,4,PULIYILA NORTH,ഷീല. സി,CPI,LDF,727,2025
Kollam,Grama Panchayat,G02057,Nedumpana,5,PULIYILA,സുമാ മോഹൻ,CPI(M),LDF,583,2025
Kollam,Grama Panchayat,G02057,Nedumpana,6,ELAVOOR,രാധാകൃഷ്ണപിള്ള,CPI(M),LDF,894,2025
Kollam,Grama Panchayat,G02057,Nedumpana,7,PALLIMON NORTH,ജയകുമാർ,CPI,LDF,426,2025
Kollam,Grama Panchayat,G02057,Nedumpana,8,MALEVAYAL,എ സുനിസ,CPI,LDF,406,2025
Kollam,Grama Panchayat,G02057,Nedumpana,9,MEEYANNOOR,ഷൈലജ,INC,UDF,517,2025
Kollam,Grama Panchayat,G02057,Nedumpana,10,SASTHAMPOIKA,നിസ്സമോൾ,CPI(M),LDF,474,2025
Kollam,Grama Panchayat,G02057,Nedumpana,11,VELICHIKKALA,സജിത,INC,UDF,774,2025
Kollam,Grama Panchayat,G02057,Nedumpana,12,KUNDUMON,രാജേന്ദ്രൻ,IUML,UDF,601,2025
Kollam,Grama Panchayat,G02057,Nedumpana,13,PALLIMON,ഗോപിക  ഓമനക്കുട്ടൻ,INC,UDF,633,2025
Kollam,Grama Panchayat,G02057,Nedumpana,14,KULAPPADAM SOUTH,സുലൈഖ സുൽഫി,INC,UDF,882,2025
Kollam,Grama Panchayat,G02057,Nedumpana,15,MUTTAKKAVU NORTH,ജുബൈറത്ത് എ,INC,UDF,902,2025
Kollam,Grama Panchayat,G02057,Nedumpana,16,MUTTAKKAVU SOUTH,ഷെഹീർ മുട്ടക്കാവ്,INC,UDF,856,2025
Kollam,Grama Panchayat,G02057,Nedumpana,17,MUTTAKKAVU WEST,ഷെമീർ എസ്,INC,UDF,884,2025
Kollam,Grama Panchayat,G02057,Nedumpana,18,NEDUMPANA SOUTH,ഷെഫീന  ഹാഷിം,INC,UDF,1136,2025
Kollam,Grama Panchayat,G02057,Nedumpana,19,KULAPPADAM NORTH,ബീന  നാസിമുദീൻ ലബ്ബ,INC,UDF,801,2025
Kollam,Grama Panchayat,G02057,Nedumpana,20,NEDUMPANA,ദീപാ വേണു,BJP,NDA,586,2025
Kollam,Grama Panchayat,G02057,Nedumpana,21,KALAKKAL,P T റോയി,CPI(M),LDF,755,2025
Kollam,Grama Panchayat,G02057,Nedumpana,22,NEDUMPANA NORTH,M വേണുഗോപാൽ,CPI(M),LDF,577,2025
Kollam,Grama Panchayat,G02057,Nedumpana,23,PAZHANGALAM SOUTH,C സന്തോഷ്,CPI(M),LDF,658,2025
Kollam,Grama Panchayat,G02057,Nedumpana,24,PAZHANGALAM,ഷീല മനോഹരൻ,INC,UDF,620,2025
Kollam,Grama Panchayat,G02038,Neduvathur,1,THEKKUMPURAM,സന്തോഷ് കുളങ്ങര,INC,UDF,503,2025
Kollam,Grama Panchayat,G02038,Neduvathur,2,KARUVAYAM,വിദ്യ വി,BJP,NDA,557,2025
Kollam,Grama Panchayat,G02038,Neduvathur,3,THEVALAPPURAM,മിനി സി,BJP,NDA,437,2025
Kollam,Grama Panchayat,G02038,Neduvathur,4,KOTTATHALA,ജയന്തി കെ,CPI,LDF,623,2025
Kollam,Grama Panchayat,G02038,Neduvathur,5,AVANOOR,എം സി രമണി,CPI(M),LDF,536,2025
Kollam,Grama Panchayat,G02038,Neduvathur,6,VALLAM,ഉണ്ണികൃഷ്ണപിള്ള ജി,CPI,LDF,368,2025
Kollam,Grama Panchayat,G02038,Neduvathur,7,KURUMPALOOR,വിദ്യാവിജയൻ,BJP,NDA,460,2025
Kollam,Grama Panchayat,G02038,Neduvathur,8,CHALOOKKONAM,സുനീഷ്,BJP,NDA,335,2025
Kollam,Grama Panchayat,G02038,Neduvathur,9,PLAMOODU,സന്ധ്യ ബി,BJP,NDA,355,2025
